朝中有人好做官　 neg
燕雀安知鸿鹄之志 neg
叫化子过瘾－讨厌 neg
狗口里吐不出象牙 neg
不识人间有羞耻事 neg
起死人，肉白骨 pos
同呼吸，共命运 pos
此一时，彼一时 neg
leecher neg
巧妇难无火之炊 neg
这山望着那山高 neg
东方不亮西方亮 pos
当面鼓，对面锣 neg
陪了夫人又折兵 neg
千人唱，万人和 pos
打开天窗说亮话 pos
千叮咛，万嘱咐 pos
不管三七二十一 neg
挟天子以令诸侯 neg
强中更有强中手 pos
言必行，行必果 pos
天不怕，地不怕 pos
拔了萝卜地皮宽 neg
眼里揉不下沙子 pos
悬羊头，卖狗肉 neg
不到黄河心不死 neg
打破砂锅璺到底 pos
一不做，二不休 pos
o(∩_∩)o pos
携泰山以超北海 neg
挂羊头，卖狗肉 neg
打破沙锅问到底 pos
同生死，共存亡 pos
此地无银三百两 neg
一口吸尽西江水 neg
有过之而无不及 pos
张公吃酒李公醉 neg
人逢喜事精神爽 pos
一步一个脚印儿 pos
胜不骄，败不馁 pos
咬人狗儿不露齿 neg
既来之，则安之 pos
可同患，难处安 neg
心有余而力不足 neg
船到江心补漏迟 neg
打破砂锅问到底 pos
兔子尾巴长不了 neg
老虎屁股摸不得 neg
张公吃酒李公颠 pos
人心不足蛇吞象 neg
眼不见，心不烦 neg
赔了夫人又折兵 neg
一朝天子一朝臣 neg
横挑鼻子竖挑眼 neg
拒人于千里之外 neg
人生七十古来稀 pos
一失足成千古恨 neg
不如意事常八九 neg
放之四海而皆准 pos
如到宝山空手回 neg
打破沙锅璺到底 pos
众人拾柴火焰高 pos
夏虫不可以语冰 neg
不以一眚掩大德 pos
聪明反被聪明误 neg
柳暗花明又一村 pos
过五关，斩六将 pos
铁公鸡一毛不拔 neg
上梁不正下梁歪 neg
屋漏偏遭连夜雨 neg
有缘千里来相会 pos
站得高，看得远 pos
狡兔死，良狗烹 neg
天下乌鸦一般黑 neg
强龙不压地头蛇 neg
无所不用其极度 neg
磨不磷，涅不缁 pos
丁是丁，卯是卯 pos
敏于事，慎于言 pos
心有灵犀一点通 pos
置之死地而后快 neg
英雄所见略同　 pos
无可奈何花落去 neg
不见棺材不落泪 neg
钉是钉，铆是铆 pos
不敢越雷池一步 neg
不为五斗米折腰 pos
一块石头落了地 pos
多行不义必自毙 pos
雄赳赳，气昂昂 pos
初生之犊不怕虎 pos
今日有酒今日醉 pos
多行不义必自毖 neg
有钱使得鬼推磨 neg
宰相肚里能撑船 pos
观于海者难为水 pos
置之死地而后生 pos
三过其门而不入 pos
冤有头，债有主 neg
君子之交淡如水 pos
高不成，低不就 neg
浪子回头金不换 pos
今朝有酒今朝醉 neg
具有压倒性优势 pos
前怕狼，后怕虎 neg
令人大开眼界 pos
士为知己者死 pos
百闻不如一见 neg
如入无人之境 pos
无所不尽其极 pos
牛头不对马嘴 neg
手无缚鸡之力 neg
远水不救近火 neg
骂得狗血喷头 neg
不知天高地厚 neg
太岁头上动土 neg
拉大旗作虎皮 neg
天无绝人之路 pos
驴头不对马嘴 neg
不足为外人道 neg
有限不识泰山 neg
未可同日而语 pos
有过之无不及 pos
河水不犯井水 neg
高不輳低不就 pos
雷声大雨点小 neg
鸡蛋里挑骨头 neg
真金不怕火炼 pos
驴脣不对马嘴 neg
没什么了不起 neg
右倾机会主义 neg
前言不搭后语 neg
顾左右而言他 neg
一步一个脚印 pos
君子之接如水 pos
没什么了不得 neg
高不成低不就 neg
如坠五里雾中 neg
翻手云覆手雨 neg
令人毛骨悚然 neg
地区霸权主义 neg
滑天下之大稽 neg
强不知以为知 neg
高不凑低不就 pos
明人不做暗事 pos
无所不用其极 neg
存十一於千百 neg
君子成人之美 pos
如堕五里雾中 neg
英雄所见略同 pos
挂羊头卖狗肉 neg
天有不测风云 neg
不问青红皂白 neg
比翼齐飞?  pos
燕众议员虎颈 pos
呜鼓而攻攻之 neg
有眼不识泰山 neg
惊天地泣鬼神 pos
缺乏绅士风度 neg
闭眼睛捉麻雀 neg
阶级异己分子 neg
岌岌不可终日 neg
受过良好训练 pos
水至清则无鱼 neg
大开方便之门 neg
高鸟尽良弓藏 neg
不分青红皂白 neg
打肿脸充胖子 neg
百星不如一月 neg
具有历史意义 pos
喜怒不形于色 pos
爱博而情不专 neg
拆东墙补西墙 neg
万变不离其宗 neg
蟪蛄不知春秋 neg
食而不知其味 neg
耳闻不如目见 pos
不问是非情由 neg
死无葬身之地 neg
人人得而诛之 neg
口惠而实不至 neg
哀莫大于心死 neg
驴唇不对马嘴 neg
有志者事竟成 pos
毕其功于一役 neg
跼高天蹐厚地 neg
长安居大不易 neg
热锅上的蚂蚁 neg
只顾自身利益 neg
地方民族主义 neg
前怕狼后怕虎 neg
憋着一肚子气 neg
有志不在年高 pos
三寸不烂之舌 pos
一口吃个胖子 neg
马上得天下 pos
一知半解　 neg
少小无猜　 pos
他乡遇故知 pos
击节称赏　 pos
千里送鹅毛 pos
银样蜡枪头 neg
顾前不顾后 neg
像煞有介事 neg
一碗水端平 pos
熊罴入梦　 pos
大白于天下 pos
知之为知之 pos
BUCUO pos
杀人不见血 neg
一二九运动 pos
承欢膝下　 pos
万寿无疆　 pos
疾风知劲草 pos
竖子成名　 neg
开口见喉咙 pos
骑牛读汉书 pos
文化大革命 neg
竹苞松茂　 pos
哑子吃黄连 neg
兵败如山倒 neg
天涯若比邻 pos
群起而攻之 neg
抛头露面　 neg
无所错手足 neg
倚酒三分醉 neg
病毒性肝炎 neg
海屋添筹　 pos
四海皆兄弟 pos
啥也不说了 neg
苛政猛于虎 neg
具有吸引力 pos
物以类聚　 neg
骑上扬州鹤 neg
替古人耽忧 neg
版版六十四 neg
敢怒不敢言 neg
不平等条约 neg
一身都是胆 pos
救人须救彻 pos
交口称誉　 pos
指桑骂槐  neg
饱暖思淫欲 neg
三年不窥园 pos
骑鹤上扬州 neg
无用武之地 neg
公门桃李　 pos
打拱作揖　 pos
疑心生暗鬼 neg
覆巢无完卵 neg
终非池中物 pos
握手言欢　 pos
骑驴吟灞上 pos
宴安鸩素毒 neg
未受过教育 neg
无所措手足 neg
脚踏两只船 neg
鹿死不择廕 neg
以蠡测海　 neg
替古人担忧 neg
天安门事件 neg
_ding pos
黑漆皮灯笼 neg
板板六十四 neg
无毒不丈夫 neg
油头滑脑  neg
末学肤受　 neg
书生气十足 neg
燕雀相贺　 pos
后浪催前浪 pos
超经济剥削 neg
太丘道广　 pos
强盗挂念珠 neg
秋风扫落叶 pos
史弟阋于墙 neg
狮子大开口 neg
依样画葫芦 neg
屈高就下　 pos
一棍子打死 neg
钻牛角尖儿 neg
郁郁葱葱  pos
千金买骏骨 pos
吹胡子瞪眼 neg
五鬼闹判　 neg
桃李遍天下 pos
骑鹤上维扬 neg
手脚不干净 neg
上不得台盘 neg
繁文缛节　 neg
杀人不眨眼 neg
大错而特错 neg
萨噶达娃节 pos
毫无保留地 pos
着三不着两 neg
初生牛犊般 pos
为人说项　 pos
高义薄云天 pos
郁郁不得志 neg
不弃草昧　 pos
一鼻孔出气 neg
Cool毙 pos
无敌于天下 pos
强死强活　 neg
人地生疏　 neg
何乐而不为 pos
墙倒众人推 neg
负薪之忧　 neg
皮笑肉不笑 neg
陈规陋习　 neg
不以人废言 pos
摊书拥百城 neg
糠菜半年粮 neg
快刀斩乱丝 pos
河东狮子吼 neg
玉尺量才  pos
一路福星　 pos
骑驴风雪中 pos
核讹诈政策 neg
勿为左右袒 pos
吃里爬外　 neg
十日之饮　 pos
无立足之地 neg
寿元无量　 pos
言语妙天下 pos
一锹掘个井 neg
歃血为盟　 pos
左思右想  neg
一问三不知 neg
大眼看小眼 neg
布氏杆菌病 neg
托陈取消派 neg
口碑载道　 pos
貌似真实的 neg
桃李满天下 pos
千里寄鹅毛 pos
饱暖生淫欲 neg
后浪推前浪 pos
无所施其伎 neg
烈火见真金 pos
病急乱投医 neg
富贵不能淫 pos
狗咬吕洞宾 neg
为国捐躯  pos
蓬荜生辉　 pos
托马斯主义 neg
急来抱佛脚 neg
大节不可夺 pos
十步九回头 neg
无巧不成话 pos
严师出高徒 pos
人间重晚晴 pos
鹊笑鸠舞　 pos
温良恭俭让 pos
铁杵磨成针 pos
没见过世面 neg
一推六二五 neg
小巫见大巫 neg
天高皇帝远 neg
无容身之地 neg
卖狗皮膏药 neg
鹿死不择荫 neg
酒食征逐　 neg
无官一身轻 pos
贵人多忘事 neg
不是滋味儿 neg
日久见人心 pos
银样镴枪头 neg
一言以蔽之 pos
朽木不可雕 neg
牵羊担酒　 pos
盲人骑瞎马 neg
竹篮子打水 neg
久旱逢甘雨 pos
没受过教育 neg
骑鹤望扬州 neg
樗栎庸材　 neg
大事不糊涂 pos
灰头土脸儿 neg
蚍蜉撼大树 neg
鹿死不择音 neg
快刀斩乱麻 pos
有鼻子有眼 pos
铁棒磨成针 pos
贻笑大方　 neg
顾头不顾尾 neg
水火不相容 neg
珠玉在侧　 pos
谩上不谩下 neg
醉酒饱德　 pos
无所施其技 neg
不能赞一词 pos
驽马恋栈豆 neg
两小无猜　 pos
岁寒知松柏 pos
打破醋坛子 neg
温良谦恭让 pos
一个心眼儿 pos
了了解人意 pos
羡慕ING pos
如鱼得水　 pos
百折不挠地 pos
换汤不换药 neg
守望相助　 pos
无道德观念 neg
功到自然成 pos
刺激性毒剂 neg
自以为得计 neg
螽斯衍庆　 pos
摊书傲百城 pos
司马昭之心 neg
扶危济困　 pos
鲤鱼跳龙门 pos
无何有之乡 neg
Happy pos
长命富贵　 pos
步步生莲华 pos
天保九如　 pos
骑鹤更扬州 neg
千呼万唤　 neg
三顾茅庐　 pos
大民族主义 neg
以文会友　 pos
qiang pos
备位充数　 neg
价廉质优| pos
洽博多闻 pos
贪墨败度 neg
讬凤攀龙 neg
危在旦夕 neg
过犹不及 neg
矮子看戏 neg
心甘情原 pos
鲜眉亮眼 pos
虚无缥缈 neg
龙跳虎伏 pos
饮泉清节 pos
昏天黑地 neg
兔头麞脑 neg
功德圆满 pos
怨气冲天 neg
饮水曲肱 pos
目击道存 pos
加膝坠泉 neg
毫釐千里 neg
恶衣恶食 neg
唠唠叨叨 neg
画栋雕梁 pos
居安虑危 pos
迎头痛击 pos
劳心焦思 neg
鼓脑争头 neg
梯山架壑 pos
耍心眼儿 neg
混水摸鱼 neg
捉衿见肘 neg
零零散散 neg
水秀山明 pos
雄心豹胆 neg
一表人才 pos
无功受禄 neg
道同契合 pos
出以公心 pos
桃红柳绿 pos
鸟惊鱼溃 neg
见弹求鸮 neg
饮鸩止渴 neg
箪食壶浆 pos
超凡入圣 pos
遁天妄行 neg
有理有据 pos
计功谋利 neg
食不重味 pos
温枕扇席 pos
神清气爽 pos
泰山压卵 pos
海枯石烂 pos
抟香弄粉 neg
推东主西 neg
龙飞虎跳 pos
雕虫小巧 neg
震古铄今 pos
神而明之 pos
拍马溜须 neg
卖法市恩 neg
拥政爱民 pos
百依百顺 neg
探囊胠箧 neg
推乾就湿 pos
老奸巨猾 neg
龙首豕足 neg
蜕化变质 neg
仁言利博 pos
鲸吞虎噬 neg
马工枚速 pos
吠形吠声 neg
梨花带雨 pos
铜臭满身 neg
风雨无阻 pos
大逆不道 neg
谭言微中 pos
大方之家 pos
万民涂炭 neg
天崩地坼 neg
白发丹心 pos
飘茵堕溷 neg
牵衣肘见 neg
众矢之的 neg
嫌好道恶 neg
损人利已 neg
鱼烂取亡 neg
鸣凤朝阳 pos
捐本逐末 neg
多情善感 neg
视若草芥 neg
快心满志 pos
人丁兴旺 pos
一草一木 neg
傍人篱壁 neg
家道壁立 neg
跌荡不羁 pos
一盘散沙 neg
含冰茹檗 pos
赏罚不信 neg
道道地地 pos
一以贯之 pos
神逝魄夺 neg
鲁连蹈海 pos
白水鉴心 pos
骄生惯养 neg
迁善黜恶 pos
逼良为娼 neg
局天扣地 neg
废书而叹 neg
哩哩罗罗 neg
鹘入鸦群 pos
英雄气短 neg
珠联璧合 pos
孤高自诩 neg
乐嗟苦咄 neg
仙山琼阁 neg
高位厚禄 pos
带月披星 pos
伶仃孤苦 neg
龙攀凤附 pos
寄人篱下 neg
地方主义 neg
亥豕相望 neg
乌合之众 neg
安然举首 pos
兼资文武 pos
乃心王室 pos
喜气洋洋 pos
诗礼之家 pos
隙穴之窥 pos
朝发夕至 pos
义无反顾 pos
子虚乌有 neg
鱼目混珠 neg
戞戛独造 pos
利锁名缰 neg
一箭双雕 pos
奴颜婢膝 neg
济世安邦 pos
朝不谋夕 neg
东窗事发 neg
泥名失实 neg
放辟邪侈 neg
心满意得 pos
黄人守日 pos
误国殃民 neg
正兒巴经 pos
国色天姿 pos
按图索骥 neg
自命不凡 neg
门不夜关 pos
履险如夷 pos
见利思义 pos
薏苡明珠 neg
观眉说眼 neg
深明大义 pos
不足齿数 neg
一朝之忿 neg
山高水低 neg
令人讨厌 neg
树高招风 neg
称王称霸 neg
以规为瑱 neg
研精覃思 pos
古道热肠 pos
披肝露胆 pos
负薪救火 neg
身败名隳 neg
斯文扫地 neg
无幽不烛 pos
胸中甲兵 pos
深历浅揭 pos
从容自若 pos
行侠好义 pos
玉洁松贞 pos
惟利是求 neg
卧薪尝胆 pos
日昃忘食 pos
鹭朋鸥侣 pos
乱臣贼子 neg
滚瓜烂熟 pos
广譬曲谕 pos
雄材大略 pos
令人信服 pos
兴妖作怪 neg
画地为牢 neg
视远步高 neg
祝鲠祝噎 pos
势成骑虎 neg
大气磅礴 pos
寸步不离 pos
财政危机 neg
鸿轩凤翥 pos
流连忘返 pos
甜嘴蜜舌 neg
顶礼膜拜 pos
未雨绸缪 pos
跌弹斑鸠 neg
文质斌斌 pos
民为邦国 pos
鸾飞凤舞 pos
卷席而居 neg
口诵心惟 pos
有目共睹 pos
高门大屋 pos
智尽能索 neg
著作等身 pos
虚费词说 neg
先人后已 pos
奇装异服 neg
愚眉肉眼 neg
长材小试 neg
砺世摩钝 pos
寸善片长 pos
卓乎不群 pos
龙肝豹胎 pos
好逸恶劳 neg
清晰明了 pos
食箪浆壶 pos
日旰忘餐 pos
忧愤成疾 neg
独断独行 neg
药店飞龙 neg
骥子龙文 pos
不讳之朝 pos
悬肠挂肚 neg
呼吸相通 pos
损之又损 neg
笔下生花 pos
国富民安 pos
河山之德 pos
任人唯贤 pos
望尘拜伏 neg
回肠荡气 pos
唯利是求 neg
为蛇添足 neg
敬上爱下 pos
添盐着醋 neg
银钩铁画 pos
吉日良辰 pos
效死勿去 pos
降心俯首 pos
蝇营狗苟 neg
肆意妄为 neg
壁间蛇影 pos
伤心疾首 neg
狼顾麕惊 neg
饮醇自醉 pos
枕戈汗马 pos
离经叛道 neg
饰非文过 neg
连珠合璧 pos
无胫而来 pos
渐至佳境 pos
浮生若梦 neg
松筠之节 pos
顺流而下 pos
风虎云龙 pos
下车作威 neg
投桃报李 pos
瞻前顾后 neg
铸木镂冰 neg
狼子野心 neg
唇枪舌剑 neg
玉箫金琯 pos
龙多乃旱 neg
气谊相投 pos
狼奔鼠偷 neg
骄奢放逸 neg
黩武穷兵 neg
面谀背毁 neg
支吾其词 neg
乐山乐水 pos
脍炙人口 pos
镕今铸古 pos
马足龙沙 pos
运斤如风 pos
荣宗耀祖 pos
怯防勇战 pos
不义之财 neg
春秋笔法 pos
贪求无已 neg
只鸡絮酒 neg
擎肌分理 pos
失道寡助 neg
始终不懈 pos
王佐之才 pos
随高就低 pos
风光月霁 pos
闲花野草 neg
狂蜂浪蝶 neg
抵掌而谈 pos
不辨菽粟 neg
剖腹藏珠 neg
志气凌云 pos
喷薄欲出 pos
民和年稔 pos
戴高帽子 neg
陶犬瓦鸡 neg
淫词秽语 neg
推梨让枣 pos
尊师重教 pos
白玉无瑕 pos
确固不拔 pos
盛极一时 pos
蓝天生玉 pos
假模假式 neg
身名俱泰 pos
追风逐日 pos
犹豫不决 neg
戴霜履冰 pos
落荒而逃 neg
煮鹤烧琴 neg
嘴甜心苦 neg
阮囊羞涩 neg
轻言肆口 neg
大胆包身 pos
迷魂淫魄 neg
谄山傲下 neg
欺瞒夹账 neg
慷慨赴义 pos
危机四伏 neg
东掩西遮 neg
东闪西挪 neg
口谐辞给 pos
随时随地 pos
怨天尤人 neg
逾墙钻穴 neg
穷乡僻壤 neg
改邪归正 pos
有天无日 neg
土龙刍狗 neg
等米下锅 neg
鳌头独占 pos
千金一掷 neg
格不相入 pos
鸾只凤单 neg
神流气鬯 pos
安安稳稳 pos
耸壑昂霄 pos
连战皆捷 pos
飞来横祸 neg
不修边幅 neg
旧凋重弹 neg
棋逢敌手 pos
怀着鬼胎 neg
横生枝节 neg
彬彬有礼 pos
爱富嫌贫 neg
求之不得 pos
铁板铜弦 pos
独占鳌头 pos
故伎重演 neg
水火不辞 pos
逾次超秩 neg
束手坐视 neg
孜孜无倦 pos
旰食之劳 pos
河山带砺 pos
马入华山 pos
逐末弃本 neg
拔山举鼎 pos
心如刀搅 neg
痛改前非 pos
跼天蹐地 neg
蠹众木折 neg
喋喋不休 neg
旱魃为虐 neg
纤尘不染 pos
色厉内荏 neg
三年化碧 pos
振奋人心 pos
迈古超今 pos
埋头苦幹 pos
馨香祷祝 pos
锦绣前程 pos
肝脑涂地 pos
借题发挥 neg
退藏於密 pos
肺腑之言 pos
贤良方1 pos
日下无双 pos
如臂使指 pos
革面悛心 pos
风平波息 pos
依草附木 neg
怵心刿目 neg
一帆风顺 pos
指天画他 neg
阳春有脚 pos
尊师重道 pos
屋下作屋 neg
胸中无数 neg
鳌掷鲸吞 pos
深计远虑 pos
手到擒来 pos
左图右书 pos
事半功百 pos
百里之才 neg
吆五喝六 neg
难以沟通 neg
笑逐颜开 pos
心如止水 pos
识文断字 pos
我黼子佩 pos
曲高和寡 pos
一代风流 pos
闭邪存诚 pos
挥金如土 neg
言来语去 pos
见兔放鹰 pos
零敲碎打 neg
醉死梦生 neg
都中纸贵 pos
设心处虑 neg
逸兴云飞 pos
呼么喝六 neg
龙雕凤咀 pos
欣欣自得 pos
孤豚腐鼠 neg
妒能害贤 neg
蒿目时艰 neg
鼓舌掀簧 neg
玉洁冰清 pos
绚丽多彩 pos
泥猪癞狗 neg
目眢心忳 neg
离蔬释蹻 pos
是非颠倒 neg
智勇双全 pos
拄笏看山 pos
鼠入牛角 neg
笨鸟先飞 pos
坐井窥天 neg
向若而叹 pos
招风惹草 neg
陶然而醉 pos
抟空捕影 neg
目无法纪 neg
安心乐业 pos
思路清晰 pos
心惊胆裂 neg
见微知萌 pos
识礼知书 pos
能者多劳 pos
扶危定乱 pos
射像止啼 pos
sigh neg
言之有物 pos
麈尾之诲 pos
捧檄色喜 pos
各自为政 neg
身做身当 pos
赏功罚罪 pos
仁柔寡断 neg
意懒心灰 neg
官样文章 neg
瞒天过海 neg
实实在在 pos
破绽百出 neg
丢魂失魄 neg
哗世取名 neg
外彊中乾 neg
狼狈不堪 neg
敬而远之 neg
直言贾祸 neg
鸷狠狼戾 neg
欺天诳地 neg
进道若退 neg
同心毕力 pos
怀才之遇 neg
搀行夺市 neg
天假之年 pos
铁心木肠 neg
挑肥拣瘦 neg
嘉言善行 pos
出手得卢 pos
嘴清舌白 pos
添醋加油 neg
知己知彼 pos
勇者不慎 pos
枕善而居 pos
不舞之鹤 neg
铁树开华 pos
八面受敌 pos
死有余僇 neg
卖主求荣 neg
应权通变 pos
秦镜高悬 pos
古貌古心 pos
心烦技痒 pos
称兄道弟 pos
爱搭不理 neg
绘声绘色 pos
亦步亦趋 neg
畅通无阻 pos
珠璧交辉 pos
横行不法 neg
洁清自矢 pos
谈若悬河 pos
茂林修竹 pos
桂子飘香 pos
鸡零狗碎 neg
不折不扣 pos
目不斜视 pos
有同情心 pos
树叶茂盛 pos
明日黄花 neg
箭不虚发 pos
较紧牙关 pos
河目海口 pos
漠然置之 neg
岳峙渊渟 pos
包办代替 neg
適材適所 pos
无所不容 pos
举世闻名 pos
营私植党 neg
拔丛出类 pos
千夫所指 neg
名存实亡 neg
宋才潘面 pos
刻骨仇很 neg
曲意奉迎 neg
吹大法螺 neg
遏恶扬善 pos
以身试法 neg
俯仰无愧 pos
忸忸怩怩 neg
蹈常袭故 neg
敦本务实 pos
言而有信 pos
顾盼神飞 pos
一以当十 pos
柳莺花燕 pos
思妇病母 neg
洽闻强记 pos
能言善辩 pos
公明正大 pos
管窥蠡测 neg
解纷排难 pos
令人起敬 pos
莫测高深 pos
逍遥自得 pos
镜里观花 neg
依流平进 neg
肠肥脑满 neg
望子成龙 pos
十拏九稳 pos
轻薄无行 neg
文修武偃 pos
塞上江南 pos
