假模假式 neg
东躲西藏 neg
一唱一和 neg
阶段分化 neg
矫情造作 neg
公正客观 pos
风花雪月 neg
附会穿凿 neg
高头大马 pos
喜从天降 pos
柱天踏地 pos
韩海苏潮 pos
如操左券 pos
左右逢原 pos
左宜右有 pos
背公营私 neg
枉直同贯 neg
死求白赖 neg
桃蹊柳陌 pos
左提右挚 pos
云起雪飞 pos
鹤处鸡群 pos
连枝带叶 pos
不看了了 neg
一表非俗 pos
倒果为因 neg
沾风惹草 neg
火上浇油 neg
无所忌惮 neg
顺天应人 pos
望衡对宇 pos
后来之秀 pos
龙雕凤咀 pos
匹马一麾 pos
捐身徇义 pos
清源正本 pos
心慈面软 pos
说是谈非 neg
汰劣留良 neg
不近情理 neg
辜恩负义 neg
桃花潭水 pos
杀身报国 pos
功不可没 pos
肝胆相照 pos
闻雷失箸 neg
杜口裹足 neg
举一反三 pos
安之若命 neg
谏争如流 pos
你追我趕 pos
远怀近集 pos
下气怡声 neg
吞炭漆身 pos
不卑不亢 pos
贵耳贱目 neg
开利除害 pos
鱼质龙文 neg
锋不可当 pos
莺歌燕舞 pos
从容应对 pos
金口玉牙 neg
仙姿玉质 pos
视远步高 neg
造谣惑众 neg
对症下药 pos
择善而从 pos
梯愚入圣 pos
重厚少文 neg
风华正茂 pos
通时合变 pos
玉骨冰肌 pos
隐约其辞 neg
口尚乳臭 neg
十年读书 pos
冬箑夏裘 neg
喧嚣一时 neg
调嘴弄舌 neg
鹤立鸡群 pos
余桃啖君 neg
有脚书橱 neg
唇枪舌剑 neg
吊儿郎当 neg
祸稔恶积 neg
鸾凤和鸣 pos
乐极则悲 neg
拔山举鼎 pos
国尔忘家 pos
锋芒必露 neg
惩恶劝善 pos
日丽风清 pos
令人讨厌 neg
冰肌玉骨 pos
镂心呕血 pos
酸文假醋 neg
拱揖指挥 pos
久束湿薪 neg
着手成春 pos
四壁萧然 neg
丰亨豫大 pos
孤形吊影 neg
怨气冲天 neg
家给人足 pos
负重致远 pos
雍容大雅 pos
多此一举 neg
相儒以沫 pos
春风满面 pos
人多势众 neg
不值一笑 neg
神采飞扬 pos
乌烟瘴气 neg
春蚕自缚 neg
顾后瞻前 neg
怒火中烧 neg
初写黄庭 pos
如花似锦 pos
不手药 neg
寸田尺宅 neg
珠窗网户 neg
一民同俗 pos
狐假虎威 neg
披肝沥胆 pos
臭名远扬 neg
我见犹怜 pos
无计奈何 neg
柔心弱骨 pos
饮醇自醉 pos
实实在在 pos
穷奢极欲 neg
不祧之宗 pos
朝不虑夕 neg
坐不窥堂 pos
鲁阳麾戈 pos
消损白日 neg
负义忘恩 neg
逐电追风 pos
暴内陵外 neg
千回百转 neg
殚精竭力 pos
回天之力 pos
渐至佳境 pos
金钗十二 pos
刿鉥肝肾 neg
神兵天将 pos
博览五车 pos
倚强凌弱 neg
尔诈我虞 neg
通人达才 pos
引鬼上门 neg
断蛟刺虎 pos
粗衣粝食 pos
水中捉月 neg
心中无数 neg
闲言碎语 neg
束椽为柱 neg
明快生动 pos
傲慢不逊 neg
驱雷掣电 pos
四海承风 pos
道无拾遗 pos
劳师糜饷 neg
二竖之顽 neg
惊心破胆 neg
鹿驯豕暴 neg
降心相从 neg
横翔捷出 pos
清晰明了 pos
乱坠天花 neg
铺张浪费 neg
神飞气扬 pos
伏龙凤雏 pos
闲神野鬼 neg
十恶不赦 neg
风清月朗 pos
文质斌斌 pos
分外妖娆 pos
伏低做小 neg
刮目相见 pos
陋巷箪瓢 neg
彰善瘅恶 pos
恩同山岳 pos
镜里观花 neg
急起直迫 pos
酣嬉淋漓 pos
心旷神怡 pos
气度不凡 pos
颐指气使 neg
急攻尽利 neg
沉潜刚克 pos
含垢弃瑕 neg
不知死活 neg
双凫一雁 neg
盗憎主人 neg
微乎其微 neg
言听行从 pos
置身事外 neg
笑逐言开 pos
多谋善断 pos
有理有据 pos
鲁阳挥日 pos
豕突狼奔 neg
ding pos
屠门大嚼 pos
没颠没倒 neg
抟香弄粉 neg
恶湿居下 neg
输心服意 pos
握拳透爪 neg
大缪不然 neg
闻风响应 pos
祝哽祝噎 pos
归全反真 pos
狗屁不通 neg
搔首弄姿 neg
玩故習常 neg
沥胆堕肝 pos
镂脂翦楮 neg
驱霆策电 pos
听风是雨 neg
斗南一人 pos
贵不可言 pos
报本反始 pos
和气致祥 pos
含宫咀徵 pos
所向皆靡 pos
反正拨乱 pos
贪花恋酒 neg
鲜车健马 pos
戴鸡佩豚 pos
百般奉承 neg
胆小如鼠 neg
柳暗花遮 pos
弹冠相庆 neg
要言不烦 pos
琴瑟之好 pos
经明行修 pos
当面错过 neg
鹤发童颜 pos
胸无大志 neg
凝脂点漆 pos
泰然自若 pos
高才卓识 pos
有脚阳春 pos
脚忙手乱 neg
恶声恶气 neg
神魂飞越 pos
零零散散 neg
闻声相思 pos
达官贵要 pos
长恶不悛 neg
鬻声钓世 neg
安危与共 pos
杀人放火 neg
荡气回肠 pos
伶牙俐齿 neg
鉥肝刿肾 pos
深受感动 pos
才华横溢 pos
诪张变眩 neg
天地诛戮 neg
活龙鲜健 pos
掉三寸舌 neg
尸禄素餐 neg
目使颐令 neg
鄙吝复萌 neg
柔远镇迩 pos
行若无事 pos
同忧相救 pos
一双两好 pos
瞽言妄举 neg
有福同享 pos
珠圆玉润 pos
好行小惠 neg
怙终不悔 neg
亡命之徒 neg
衣冠禽兽 neg
改步改玉 pos
万紫千红 pos
榆枋之见 neg
重望高名 pos
束之高阁 neg
庸中佼佼 pos
嫉恶如仇 neg
横眉冷眼 neg
弃邪归正 pos
四海升平 pos
真相大白 pos
想入非非 neg
谈言微中 pos
驷不及舌 pos
偎红倚翠 neg
识时达变 pos
劈两分星 neg
左萦右拂 pos
管止神行 pos
贪婪无厌 neg
与世无争 pos
捐金抵璧 pos
跗萼联芳 pos
钓名要誉 neg
尖嘴薄舌 neg
恐慌万状 neg
叹为观止 pos
一登龙门 pos
烽火连天 neg
冰壶秋月 pos
阴险毒辣 neg
望子成龙 pos
血气方刚 neg
不步人脚 pos
和光同尘 pos
千秋万岁 pos
黔驴技穷 neg
渴骥奔泉 pos
轻于鸿毛 neg
触目兴叹 neg
菲食薄衣 pos
乾啼湿哭 pos
金城千里 pos
魂不赴体 neg
温枕扇席 pos
能上能下 pos
漫天开价 neg
忘怀得失 pos
养痈贻患 neg
惟妙惟肖 pos
不遗巨细 pos
冷嘲热骂 pos
八面见光 neg
安心落意 pos
鞠躬君子 pos
衣被群生 pos
豆蔻华华 pos
钻隙逾墙 neg
亡国大夫 neg
气消胆夺 neg
自食其力 pos
分文不名 neg
横蛮无理 neg
足履实地 pos
鞠躬尽瘁 pos
沆瀣一气 neg
宏材大略 pos
招风揽火 neg
乐道忘饥 pos
正大堂皇 pos
鸾俦凤侣 pos
金尽裘敝 neg
铁面无私 pos
回文织锦 pos
亘古未有 pos
披沥肝胆 pos
柳眉倒竖 neg
毫发不爽 pos
攀龙附骥 neg
敬谢不敏 pos
贿赂公行 neg
陈规陋习 neg
勇者不慎 pos
贪墨成风 neg
心为形役 neg
忘生舍死 pos
甲第连云 pos
情真意切 pos
璞玉浑金 pos
路无拾遗 pos
遂迷忘反 neg
流寇主义 neg
沁人心腑 pos
根深蒂结 pos
同归于尽 neg
对酒当歌 pos
卤莽灭裂 neg
吮痈舐痔 neg
六臂三头 pos
兄弟阋墙 neg
摧枯拉腐 pos
瓦解冰销 neg
燕语莺声 pos
玉粒桂薪 neg
神清气茂 pos
刻雾裁风 pos
安不忘危 pos
作恶多端 neg
春山如笑 pos
比冀齐飞 pos
负德背义 neg
白日升天 pos
鸿飞冥冥 pos
焚琴鬻鹤 neg
作歹为非 neg
枉口诳舌 neg
鼠牙雀角 neg
治乱存亡 pos
多财善贾 pos
贪生怕死 neg
官僚主义 neg
誓死不屈 pos
利息秋毫 pos
杯弓市虎 neg
柔远怀来 pos
鄙俚浅陋 neg
百思不解 neg
连篇絫牍 neg
今夕何夕 pos
历演不衰 pos
搜岩采幹 pos
勇猛精进 pos
先天不足 neg
听天任命 neg
逸韵高致 pos
风流旖旎 pos
三阳开泰 pos
海底捞月 neg
胆小怕事 neg
文过遂非 neg
味同嚼蜡 neg
以身报国 pos
夺人所好 neg
天下无敌 pos
木石心肠 neg
万顷之陂 pos
落落大方 pos
翩翩少年 pos
没头没脸 neg
丁一卯二 pos
杀身成仁 pos
凿空之论 neg
人亡家破 neg
鼓乐齐鸣 pos
哑口无言 neg
乘人之危 neg
滴里嘟噜 neg
洪福齐天 pos
珠规玉矩 pos
不堪设想 neg
挥戈回日 pos
不明不白 neg
文章宗匠 pos
局高蹐厚 neg
狗苟蝇营 neg
谨身节用 pos
没有勇气 neg
行浊言清 neg
开源节流 pos
不拔一毛 neg
忐上忑下 neg
稳操胜算 pos
步履维艰 neg
飘茵落溷 neg
见义必为 pos
深仁厚泽 pos
樽酒论文 pos
人云亦云 neg
不辨菽粟 neg
剥肤及髓 neg
知书达礼 pos
强文假醋 neg
破烂不堪 neg
栩栩如活 pos
不凉不酸 neg
郑重其辞 pos
败军之将 neg
心殒胆落 neg
芝焚蕙叹 pos
朝更暮改 neg
鼓吹喧阗 pos
镂冰劚雪 pos
不分彼此 pos
软玉温香 pos
适得其反 neg
体力不支 neg
追风逐日 pos
唉声叹气 neg
流离颠沛 neg
丑态百出 neg
奉公克己 pos
重义轻财 pos
灿烂夺目 pos
聚精会神 pos
足不出门 neg
读书君子 pos
恣意妄为 neg
背公向私 neg
逼良为娼 neg
研精殚思 pos
柳弱花娇 pos
一脸横肉 neg
依草附木 neg
面如满月 pos
身强体壮 pos
鬻宠擅权 neg
灼然无疑 pos
不识好歹 neg
敏而好学 pos
鼓腹击壤 pos
龙胡之痛 neg
鸾风和鸣 pos
大笔如椽 pos
三心二意 neg
蹈常袭故 neg
违心之论 neg
孔席墨突 neg
合衷共济 pos
不死不活 neg
乐往哀来 neg
怡情悦性 pos
夸夸而谈 neg
强人所难 neg
亭亭玉立 pos
冷窗冻壁 neg
义正辞严 pos
即即世世 neg
朗朗上口 pos
狗盗鸡鸣 neg
引人瞩目 pos
波光粼粼 pos
形影相追 pos
肆言如狂 neg
遣愁索笑 pos
胫大於股 neg
览闻辩见 pos
忘情负义 neg
束手待毙 neg
仗马寒蝉 neg
改恶为善 pos
横拖倒拽 neg
顺风扯帆 pos
无所不作 neg
招权纳贿 neg
四分五裂 neg
见微知萌 pos
陶情养性 pos
丰富多彩 pos
诲奸导淫 neg
蝇营狗苟 neg
求之不得 pos
离乡别土 neg
认贼为子 neg
喜出望外 pos
楞头楞脑 neg
金龟换酒 pos
饮胆尝血 pos
风平浪静 pos
信口胡言 neg
金貂取酒 pos
叠床架屋 neg
黄钟大吕 pos
条脩叶贯 pos
鸿函钜椟 pos
顺风转舵 neg
济世安邦 pos
礼让为国 pos
除旧布新 pos
见所未见 pos
鼓舌掀簧 neg
千古不灭 pos
无休无了 neg
鼠肚鸡肠 neg
负俗之累 neg
天诛地灭 neg
不舞之鹤 neg
调嘴学舌 neg
柳娇花媚 pos
损己利人 pos
超超率著 pos
强而后可 neg
风云人物 pos
罄竹难书 neg
过甚其词 neg
断长续短 pos
生花妙笔 pos
讬之空言 neg
一鸣惊人 pos
虚词诡说 neg
博闻强志 pos
刀头燕尾 pos
砥节砺行 pos
雪案萤窗 pos
三言讹虎 neg
平铺直叙 neg
冷血动物 neg
饭蔬饮水 pos
酒肉兄弟 neg
开门延盗 neg
才疏学浅 neg
房谋杜断 pos
通时达变 pos
图腾崇拜 pos
有条不紊 pos
各持己见 neg
玩岁愒月 neg
窈窕淑女 pos
得寸进尺 neg
罗雀掘鼠 neg
恩深义重 pos
狼顾虎视 neg
鬼哭狼嗥 neg
冬扇夏炉 neg
一隅之见 neg
身做身当 pos
坐冷板凳 neg
沾沾自衒 neg
节用厚生 pos
软硬兼施 pos
猢狲入袋 neg
节节败退 neg
金台市骏 pos
外强中干 neg
神迷意夺 neg
空谈快意 neg
锯牙钩爪 neg
宁缺毋滥 pos
足不窥户 neg
又哭又闹 neg
得心应手 pos
太平无象 neg
扶危济困 pos
并世无两 pos
龙翰凤雏 pos
莽莽撞撞 neg
誓海盟山 pos
乘兴而来 neg
含辛茹苦 pos
连篇累帙 neg
铁心木肠 neg
霸王别姬 neg
赏劳罚罪 pos
一无所长 neg
抑暴扶弱 pos
道高魔重 pos
深恶痛嫉 neg
入孝出悌 pos
死气白赖 neg
连明连夜 neg
不忘沟壑 pos
超绝尘寰 pos
扁桃体炎 neg
坚强不屈 pos
慢藏诲盗 neg
庸中皦皦 pos
目如悬珠 pos
连理分枝 neg
授人口实 neg
高顾遐视 pos
唇齿相依 pos
权欲熏心 neg
面面相看 neg
金碧辉映 pos
晓以利害 pos
青山绿水 pos
瑰意琦行 pos
拖青纡紫 pos
玉洁冰清 pos
浑浑沈沈 neg
百事大吉 pos
怕痛怕痒 neg
三星高照 pos
欺天罔地 neg
无人过问 neg
入乡随俗 pos
论长道短 neg
无间可乘 neg
真心真意 pos
嘁哩喀喳 pos
天下大乱 neg
奔走之友 pos
鹦鹉学舌 neg
射鱼指天 neg
死声咷气 neg
党邪丑1 neg
布鼓雷门 neg
兵连祸结 neg
心口相应 pos
字斟句酌 pos
斋心涤虑 pos
以人废言 neg
恶衣粝食 pos
草木知威 pos
长风破浪 pos
坐以待旦 pos
荣宗耀祖 pos
林下风气 pos
革面洗心 pos
崟崎磊落 pos
天空海阔 pos
鸡鸣狗吠 neg
行奸卖俏 neg
寸长尺技 neg
文不加点 pos
鼠凭社贵 neg
千方百计 neg
独具匠心 pos
釁稔恶盈 neg
故技重施 neg
语妙天下 pos
药到病除 pos
甘言美语 pos
龙心凤肝 pos
尽态极妍 pos
卖俏迎奸 neg
袭人故技 neg
两相情原 pos
天华乱坠 neg
仗义执言 pos
高下在口 neg
不值一提 neg
靡然向风 pos
研精殚力 pos
无稽之谈 neg
了了可见 pos
鸿业远图 pos
负土成坟 pos
拿腔作调 neg
狗头鼠脑 neg
白玉无瑕 pos
避让贤路 pos
哗世取宠 neg
狂蜂浪蝶 neg
虎踞龙蟠 pos
讳恶不悛 neg
琳琅触目 pos
孤兒寡妇 neg
唯吾独尊 neg
珠联玉映 pos
举国若狂 pos
千万买邻 pos
附肤落毛 neg
神采英拔 pos
如获至珍 pos
将伯之助 pos
无忧无虑 pos
亮节高风 pos
誓同生死 pos
难能可贵 pos
财迷心窍 neg
排斥异己 neg
斑衣戏彩 pos
挑三嫌四 neg
冰洁渊清 pos
贪赃枉法 neg
谗口铄金 neg
毁方投圆 neg
探囊取物 pos
皆大欢喜 pos
不自满假 pos
自食其言 neg
不劣方头 neg
滔滔不断 pos
鲁阳指日 pos
拍案叫绝 pos
饭囊酒甕 neg
小巧玲珑 pos
犬马之报 pos
不僧不俗 neg
长治久安 pos
不私其利 pos
姗姗来迟 neg
顾虑重重 neg
流言惑众 neg
多艺多才 pos
地利人和 pos
幕天席地 pos
景星凤皇 pos
离世遁上 pos
身先朝露 neg
盛食厉兵 pos
财大气粗 neg
凿空投隙 neg
神郁气悴 neg
都中纸贵 pos
无方之民 neg
顾犬补牢 neg
风雨如磐 neg
菽水承欢 pos
趣味盎然 pos
以德报德 pos
庸言庸行 neg
梨花带雨 pos
含辛忍苦 pos
封官许愿 neg
仓卒从事 neg
意气扬扬 pos
虚与委蛇 neg
鸿爪雪泥 pos
杀人如蒿 neg
不知所厝 neg
佐雍得尝 pos
剖腹藏珠 neg
动作迟顿 neg
驻红却白 pos
市井无赖 neg
祸从天降 neg
大逆不道 neg
否极泰来 pos
呼之欲出 pos
酒酣耳热 pos
望文生训 neg
惩前毖后 pos
反风灭火 pos
自求多福 pos
不食之地 neg
德才兼备 pos
剑及屦及 pos
大胆包身 pos
百无一能 neg
惨无天日 neg
相辅而行 pos
回天乏术 neg
横眉瞪目 neg
面是心非 neg
别创一格 pos
悠闲自在 pos
水滴石穿 pos
杯蛇鬼车 neg
人身攻击 neg
放荡不羁 neg
一轨同风 pos
风樯阵马 pos
哩哩罗罗 neg
剜肉补疮 neg
生死骨肉 pos
忘寝废食 pos
伐异党同 neg
半上落下 neg
行云流水 pos
望文生义 neg
节用爱人 pos
拍手叫好 pos
正襟危坐 pos
鱼烂河决 neg
炼石补天 pos
酒色之徒 neg
饭坑酒囊 neg
天真烂漫 pos
斫轮老手 pos
解衣包火 neg
大而无当 neg
坠茵落溷 neg
五彩纷呈 pos
无病自灸 neg
鹰扬虎噬 neg
狗仗人势 neg
黑地昏天 neg
贸首之雠 neg
薏苡明珠 neg
刚毅木讷 pos
夸功自大 neg
孤高自诩 neg
政荒民弊 neg
轮焉奂焉 pos
除邪去害 pos
公耳忘私 pos
志在千里 pos
黎丘丈人 neg
毫不留情 neg
少见多怪 neg
形影不离 pos
含血潠人 neg
谦虚谨慎 pos
浅见寡闻 neg
难舍难分 pos
讨恶翦暴 pos
横无忌惮 neg
连根共树 pos
语无伦次 neg
佹形僪状 neg
背山起楼 neg
明眸皓齿 pos
麦穗两歧 pos
祸国殃民 neg
秀色可餐 pos
骄奢淫泆 neg
引虎拒狼 neg
惠子知我 pos
钩爪锯牙 neg
禁鼎一脔 pos
死气沉沉 neg
雄深雅健 pos
继往开来 pos
帝国主义 neg
屯毛不辨 neg
一心一意 pos
猛虎添翼 pos
主情造意 pos
大刀阔斧 pos
圆木警枕 pos
一针见血 pos
妄下雌黄 neg
大打出手 neg
泥名失实 neg
久战沙场 pos
引狼拒虎 neg
意气相投 pos
蹄閒三寻 pos
谦恭下士 pos
悔不当初 neg
万寿无疆 pos
炉火纯青 pos
鳌掷鲸呿 pos
迷迷荡荡 neg
反听内视 pos
乌集之众 neg
否极泰回 pos
洒洒潇潇 neg
有失偏颇 neg
眉睫之祸 neg
黄人捧日 pos
朝梁暮周 neg
山中宰相 pos
腾云驾雾 neg
锱铢必较 neg
和而不同 pos
金璧辉煌 pos
胡言汉语 neg
投其所好 neg
欺公罔上 neg
贫贱之交 pos
晚食当肉 pos
以偏概全 neg
繁荣富强 pos
偷偷摸摸 neg
鼓舌摇脣 neg
靦颜人世 neg
斫雕为朴 pos
金科玉律 pos
高自标誉 neg
方滋未艾 pos
斤斤较量 neg
梦寐以求 pos
一语破的 pos
契船求剑 neg
鹰瞵虎攫 neg
弹尽粮绝 neg
斗绝一隅 neg
无肠可断 neg
蜗舍荆扉 neg
通幽洞微 pos
鬼蜮伎俩 neg
汤池铁城 pos
操戈同室 neg
死告活央 neg
无可比象 pos
涣尔冰开 pos
无关大局 neg
咳声叹气 neg
户限为穿 pos
明枪暗箭 neg
山穷水绝 neg
识时达务 pos
规行矩止 neg
鞠躬尽力 pos
鸾鹄停峙 pos
戕身伐命 neg
伈伈睍睍 neg
汹涌澎湃 pos
稚齿婑婿 pos
冻浦鱼惊 pos
文武之道 pos
韶颜稚齿 pos
民怨盈涂 neg
壮士断腕 pos
贻笑大方 neg
心安理得 pos
泛滥成灾 neg
忠心赤胆 pos
凛若冰霜 neg
分贫振穷 pos
际遇风云 pos
踞虎盘龙 pos
景星庆云 pos
不名一格 pos
三朝元老 pos
优患余生 neg
以售其奸 neg
悔之不及 neg
敬老尊贤 pos
伯埙仲篪 pos
神乎其技 pos
大器晚成 pos
倖灾乐祸 neg
心明眼亮 pos
抵掌而谈 pos
誓死不贰 pos
威重令行 neg
将心比心 pos
信誉卓著 pos
因公行私 neg
龙蛇飞动 pos
买爵贩官 neg
朝闻夕改 pos
囊茧照读 pos
指天画他 neg
九烈三贞 pos
一片丹心 pos
洁身自爱 pos
工工整整 pos
捰袖揎拳 neg
轻车熟路 pos
心花怒发 pos
输肝剖胆 pos
傲睨一切 neg
无与为比 pos
如此而已 neg
诘曲聱牙 neg
响彻云霄 pos
谨言慎行 pos
花团锦簇 pos
损之又损 neg
自相水火 neg
事倍功半 pos
中饱私囊 neg
行不由径 pos
上下其手 neg
摇尾乞伶 neg
随机应变 pos
胯下蒲伏 neg
鹊垒巢鸠 neg
邯郸学步 neg
轻嘴薄舌 neg
水碧山绿 pos
敝帷不弃 pos
匡鼎解颐 pos
望尘奔溃 neg
花街柳巷 neg
惊采绝艳 pos
众叛亲离 neg
同声共气 pos
狐鸣篝中 neg
心中有数 pos
云净天空 pos
不拘形迹 pos
机心械肠 neg
马牛襟裾 neg
随波逐流 neg
切理餍心 pos
神而明之 pos
至死不悟 neg
混然天成 pos
良种繁育 pos
同明相照 pos
歪心邪意 neg
谬妄无稽 neg
迷金醉纸 neg
贪墨败度 neg
漏洩春光 neg
爱鹤失众 neg
芬芳馥郁 pos
不容置疑 pos
肺腑之言 pos
敲诈勒索 neg
事必躬亲 pos
搬脣弄舌 neg
桃李争妍 pos
汗马功劳 pos
步步登高 pos
丢盔抛甲 neg
倾耳而听 pos
千金一瓠 pos
流落风尘 neg
以狸饵鼠 neg
身单力薄 neg
毫不利己 pos
头稍自领 neg
恬不知羞 neg
年丰时稔 pos
詀言詀语 neg
凤舞龙飞 pos
自命不凡 neg
流风回雪 pos
出身高贵 pos
好好先生 neg
从容自若 pos
另眼看戏 neg
移山倒海 pos
未卜先知 pos
径情直行 pos
河溓海晏 pos
买空卖空 neg
乌合之众 neg
名标青史 pos
高位重禄 pos
饿殍遍野 neg
反正还淳 pos
布衣蔬食 pos
如坐云雾 neg
才疏意广 neg
不偏不倚 pos
无孔不钻 neg
马不停蹄 pos
扶东倒西 neg
轻描淡写 neg
碍手碍脚 neg
室徒四壁 neg
大权独揽 neg
敬贤礼士 pos
不稳平衡 neg
热血沸腾 pos
扪参历井 neg
铁板钉钉 pos
坐薪悬胆 pos
鬼哭栗飞 pos
乳臭未除 neg
骥子龙文 pos
巧语花言 neg
多愁善感 neg
说白道绿 neg
招摇过市 neg
弘誓大愿 pos
微言大谊 pos
左枝右梧 neg
不屈不挠 pos
吐气扬眉 pos
瓦器蚌盘 neg
卖国求利 neg
名公巨卿 pos
把玩无厌 pos
投隙抵罅 neg
榆木圪垯 neg
人命危浅 neg
离奇古怪 pos
一家之言 pos
海涵地负 pos
播穅眯目 neg
带牛佩犊 pos
鸿渐之翼 pos
大模大样 neg
泥猪瓦狗 neg
断鹤续凫 neg
嗤之以鼻 neg
望洋而叹 neg
敬业乐群 pos
功标青史 pos
跌荡风流 pos
拥挤不堪 neg
撩云拨雨 neg
钻穴逾隙 neg
莺啼燕语 pos
金光盖地 pos
同心合意 pos
荆棘载途 neg
天府之国 pos
笔下超生 pos
颠扑不破 pos
谈笑自如 pos
独占鰲头 pos
洪水猛兽 neg
高人一等 pos
神怡心旷 pos
孚尹明达 pos
时乖命蹇 neg
识微见远 pos
力排众议 pos
柳暖花春 pos
等米下锅 neg
绰绰有裕 pos
逐末舍本 neg
容光焕发 pos
从井救人 neg
承欢膝下 pos
不知利害 neg
沐猴而冠 neg
论德使能 pos
日新月盛 pos
心小志大 pos
郢人斤斧 pos
欺善怕恶 neg
以直报怨 pos
麟角虎翅 pos
妇姑勃谿 neg
娇鸾雏凤 pos
昆山片玉 pos
别具只眼 pos
缩头缩脑 neg
廉洁奉公 pos
无乎不可 pos
便宜行事 neg
乌鸟私情 pos
钓誉沽名 neg
迷而不返 neg
生死不二 pos
摇头幌脑 neg
管窥筐举 neg
崧生岳降 pos
殚精毕力 pos
鲜衣良马 neg
戴玄履黄 pos
寒心消志 neg
识才尊贤 pos
为富不仁 neg
同牢之礼 pos
头会箕赋 neg
轻薄无礼 neg
同气连枝 pos
率由旧章 neg
饮泉清节 pos
专心致志 pos
再作冯妇 pos
乐善好义 pos
手不释书 pos
新婚燕尔 pos
广譬曲谕 pos
抗尘走俗 neg
春秋鼎盛 pos
低眉顺眼 neg
爱憎分明 pos
智尽能索 neg
监守自盗 neg
故弄虚玄 neg
狗行狼心 neg
有脚书厨 pos
钻冰求火 neg
减师半德 neg
五体投地 pos
昂首阔步 pos
失魂丧胆 neg
张牙舞爪 neg
锋芒毕露 neg
雕章镂句 pos
百堵皆作 pos
洗心自新 pos
